company,domain
OLIVER STORE,oliverstore.com
OLIVER'STORE,UNVERIFIED:unknown
OLIVERT,UNVERIFIED:unknown
OLIVIERS&CO,oliviersandco.com
O'MALO,omalo.com
OMAR SRL,UNVERIFIED:unknown
OMRANE,UNVERIFIED:unknown
OMY,omy.com
ON,on-running.com
ON AG,on-running.com
ON CLOUD SERVICE GMBH,UNVERIFIED:unknown
ON RUNNING,on-running.com
ONATI SAS,UNVERIFIED:unknown
ONEPILOT,onepilot.com
ONEPOINT,UNVERIFIED:unknown
ONEYTRUST,oneytrust.com
ÔPACK,UNVERIFIED:unknown
OPAPSIM / MICROBASE,UNVERIFIED:unknown
OPENBANQ,UNVERIFIED:unknown
OPENWAY,UNVERIFIED:unknown
OPTCONNECT,optconnect.com
OPTEVEN,opteven.com
OPTI PROCEESS CONSEIL,UNVERIFIED:unknown
OPTIMALWAYS,UNVERIFIED:unknown
ORAC,UNVERIFIED:unknown
ORANGE,orange.com
ORANGE BANK,orangebank.com
ORANGE BUSINESS,orange-business.com
ORANGE FRANCE,orange.fr
ORANGE STORE,UNVERIFIED:unknown
ORBICO GROUP,orbico.com
ORCHESTRA,UNVERIFIED:unknown
ORIENTIS GOURMET,UNVERIFIED:unknown
ORIGINALITALIA,originalitalia.com
ORIGINAUTO,UNVERIFIED:unknown
ORIGINI ITALIA,UNVERIFIED:unknownn
OSCARO POWER,UNVERIFIED:unknown
OSÉE,osee.com
OTTO GMBH & CO. KGAA,otto.de
OTTO GROUP,otto-group.com
OUIACT,UNVERIFIED:unknown
OUIDROP,UNVERIFIED:unknown
OUTIROR,outiror.com
OVHCLOUD,ovh.com
PAC2000A SOC.COOP. - CONAD,UNVERIFIED:unknown
PAC2000A SOCIETA COOPERATIVA,UNVERIFIED:unknown
PAC2000A SOCIETÀ COOPERATIVA,UNVERIFIED:unknown
PAGE UP,UNVERIFIED:unknown
PALAIS DES THÉS,palaisdesthes.com
PANASONIC CONNECT EUROPE,UNVERIFIED:panasonic-connect-europe.com
PANDA RETAIL COMPANY,UNVERIFIED:unknown
PANDORA,pandora.net
PANIER ROUGE,UNVERIFIED:unknown
PANPA,UNVERIFIED:unknown
PAPENCO SAS,UNVERIFIED:unknown
PAPIER TIGRE,papiertigre.com
PAPIER-METTLER FRANCE,papier-mettler.fr
PARFUM CHRISTIAN DIOR,dior.com
PARFUMS CHRISTIAN DIOR,dior.com
PARIS PAINT-GERMAIN,UNVERIFIED:unknown
PARIS SAINT-GERMAIN,psg.fr
PARISFASHIONSHOPS,UNVERIFIED:unknown
PARIS-SOCIETY,paris-society.com
PARROT,parrot.com
PASCUALA,UNVERIFIED:unknown
PASSCLOUD,UNVERIFIED:unknown
PASTA GULOSA,UNVERIFIED:unknown
PATAPAIN,UNVERIFIED:unknown
PATAUGAS,pataugas.com
PATHÉ,pathe.com
PATHÉ SUISSE S.A.,UNVERIFIED:pathesuisse.ch
PATHÉ SWITZERLAND,pathe.ch
PATTERN,pattern.com
PAULINE MODE,paulinemode.com
PAULINEMODE,UNVERIFIED:unknown
PAX,paxgaming.com
PAX FRANCE SAS,UNVERIFIED:unknown
PAX TECHNOLOGY,UNVERIFIED:pax-technology.com
PAYA GROUP,UNVERIFIED:unknown
PAYCOMPLETE,UNVERIFIED:unknown
PB STUDIO,UNVERIFIED:unknown
PDD DISTRIBUIÇÃO/EBK DISTRIBUIÇÃO,UNVERIFIED:unknown
PDH CONSULTING PACKAGING,UNVERIFIED:unknown
PENTI,penti.com
PEPKOR,pepkor.co.za
PERFECT CORP,perfect-corp.com
PERFECT STAY,perfectstay.com
PERFECTDRAFT AT ABINBEV,UNVERIFIED:unknown
PERFIL 107 CAMA E MESA LTDA,UNVERIFIED:unknown
PERFUMES E COMPANHIA,perfumescompanhia.com
PERIFEM,UNVERIFIED:unknown
PERNOD RICARD GLOBAL TRAVEL RETAIL,UNVERIFIED:pernodricardglobaltravel.com
PERNOD-RICARD,pernod-ricard.com
PETCAMP,UNVERIFIED:unknown
PETIT BATEAU,petit-bateau.com
PETIT BEGUIN,petitbeguin.com
PETIT POUCE FACTORY,UNVERIFIED:unknown
PETITECHAMBRE.FR,petitechambre.fr
PGI,UNVERIFIED:unknown
PHARMABEST,UNVERIFIED:unknown
PHARMACIE DE LA LOIRE,UNVERIFIED:unknown
PHARMACIE DU HASENRAIN,UNVERIFIED:unknown
PHARMACOM,UNVERIFIED:unknown
PHARMACTIV,UNVERIFIED:unknown
PHAROS NAUTIC,UNVERIFIED:unknown
PHE - AUTODISTRIBUTION - OSCARO,UNVERIFIED:unknown
PHENIX GROUPE,UNVERIFIED:unknown
PHILIP MORRIS FRANCE SAS,UNVERIFIED:unknown
PHILIPS TP VISION,tpvision.com
PHONE GARAGE LTD,UNVERIFIED:unknown
PHOSPHOTECH,UNVERIFIED:unknown
PHOTOBOX,photobox.com
PHYTOSANA,UNVERIFIED:unknown
PICARD,picard.com
PICARD SURGELES,picardsurgeles.com
PICARD SURGELÉS,UNVERIFIED:unknown
PICARD SURGELÈS,UNVERIFIED:unknown
PICWIC,picwic.com
PICWIC TOYS,picwic.com
PIERRE & VACANCES,pierrevacances.com
PIERRE FABRE CONSUMER HEALTH CARE,pierrefabre.com
PIERRE HARDY,pierre-hardy.com
PIGISTE,UNVERIFIED:unknown
PIMKIE,pimkie.com
PISCINES WATERAIR,waterair.com
PITTAROSSO,pittarosso.com
PIXALIA,UNVERIFIED:unknown
PIXMANIA,pixmania.com
PLAN B. MODEDESIGN,UNVERIFIED:unknown
PLANET,UNVERIFIED:unknown
PLANET ART,UNVERIFIED:unknown
PLANET SUSHI,planetsushi.com
PLANETE AIR,UNVERIFIED:unknown
PLANITY,planity.com
PLANT BUN,UNVERIFIED:unknown
PLASSARD,UNVERIFIED:unknown
PLASTOY,plastoy.com
PMU,UNVERIFIED:pmu.com
POINT P SA,point-p.com
POLA INC.,polacosmetics.com
POLAAR,polaar.com
POLENE PARIS,polene-paris.com
POLSKIN,UNVERIFIED:unknown
POMARFIN OY,UNVERIFIED:unknown
POMO,UNVERIFIED:unknown
POMOBIO,UNVERIFIED:unknown
POMONA,UNVERIFIED:unknown
POMPONNE,UNVERIFIED:unknown
PONPON,UNVERIFIED:unknown
POP FRANCE (OBJETRAMA),UNVERIFIED:unknown
POUJOULAT,poujoulat.com
POWER INTERNATIONAL AS,UNVERIFIED:unknown
PRADA SPA,prada.com
PRADEL,pradel.com
PRALINE & PRIAPE,UNVERIFIED:unknown
PREFERENCE SEARCH,UNVERIFIED:unknown
PRELUDD PAYMENT SERVICES X AMADIS,UNVERIFIED:unknown
PREMIER AIR COURIER,UNVERIFIED:unknown
PREMIERE VISION,premierevision.com
PREMIERS MOMENTS,UNVERIFIED:unknown
PREMIUM NEXUS JSC,UNVERIFIED:unknown
PRESENTS,UNVERIFIED:unknown
PRESTA,UNVERIFIED:unknown
PRESTAROCKET,UNVERIFIED:unknown
PRET A MANGER,pret.com
PREZZEE,prezzee.com
PREZZEMOLO & VITALE,UNVERIFIED:prezzemoloevidale.it
PREZZO,prezzo.com
PRIMAPRIX,UNVERIFIED:unknown
PRINTEC,printec.com
PRINTEC GROUP,printecgroup.com
PRINTEMPS,printemps.com
PRINTEMPS CAEN,UNVERIFIED:unknown
PRINTEMPS HAUSSMANN,UNVERIFIED:printemps-haussmann.com
PRIVATBANK,privatbank.com.ua
PRO BUROTIC,UNVERIFIED:unknown
PROBIKESHOP,probikeshop.com
PROCOS,procos.com
PRODUCT IMPULSE BV,UNVERIFIED:unknown
PROFI ROM FOOD SRL,UNVERIFIED:unknown
PROJECT X,UNVERIFIED:unknown
PROMECA,UNVERIFIED:unknown
PROMO THALASSO,UNVERIFIED:unknown
PROMOD,promod.com
PROMOSALONS,promosalons.com
PRORISK,UNVERIFIED:unknown
PROSOL,UNVERIFIED:unknown
PROTECTHOMS,UNVERIFIED:unknown
PROVALLIANCE,UNVERIFIED:unknown
PSG,psg.fr
PSIE,UNVERIFIED:unknown
PSN,UNVERIFIED:unknown
PUBLIDOM,UNVERIFIED:unknown
PUIG,puig.com
PUISSANCE D’AGIR,UNVERIFIED:puissance-dagir.com
PUMA GROUP,puma.com
PVH,pvh.com
PVP SAS,UNVERIFIED:unknown
PYLONES,pylones.com
PYLONES SAS,pylones.com
QOBUZ,qobuz.com
QONTO,qonto.com
QUADIENT,quadient.com
QUICK,UNVERIFIED:unknown
QUITOQUE,quitoque.com
RADIS ET CAPUCINE,UNVERIFIED:radiscapucine.com
RAGGED,UNVERIFIED:unknown
RAGT,ragt.com
RAJA SA,raja.com
RAK PORCELAIN EUROPE SA,rakporcelaineurope.com
RAKUTEN,rakuten.com
RALPH LAUREN,ralphlauren.com
RALPHLAUREN,ralphlauren.com
RAND,rand.org
RAND DIFFUSION,UNVERIFIED:unknown
RATP,ratp.fr
RATP SMART SYSTEMS,UNVERIFIED:unknown
RAUTUREAU APPLE SHOES,UNVERIFIED:unknown
RAVATE,UNVERIFIED:unknown
REAL BRANDS,UNVERIFIED:unknown
REAL MADRID STORE-DUBAI,UNVERIFIED:realmadridstore-dubai.com
REBORN,UNVERIFIED:unknown
RECITAL,UNVERIFIED:unknown
RED LORRY YELLOW LORRY,rlyl.com
REDBRIDGE DEBT & TREASURY ADVISORY,UNVERIFIED:unknown
REIKO,UNVERIFIED:unknown
RELAIS COLIS,relais-colis.com
REMA 1000 NORGE,rema1000.no
REMA 1000 NORGE A/S,rema1000.no
REMA 1000 NORGE AS,rema1000.no
REMA 1000 NORWAY,rema1000.no
REMUE MENINGE,UNVERIFIED:unknown
RENAULT,renault.com
REPAIR AND RUN,UNVERIFIED:unknown
REPEAT,UNVERIFIED:unknown
REPEAT GLOBAL,UNVERIFIED:repeatglobal.com
REPETTO,repetto.com
REPRAZENT,UNVERIFIED:unknown
RÉSEAU CLUB BOUYGUES TELECOM,UNVERIFIED:reseau-club.bouyguestelecom.fr
RESERVOIR WATCH,UNVERIFIED:unknown
RESOTAINER,UNVERIFIED:unknown
RESOTENAIR,UNVERIFIED:unknown
Manager DIGITAL,UNVERIFIED:unknown
RETAIL 4 PEOPLE,UNVERIFIED:unknown
RETAIL COUNCIL OF CANADA,retailcouncil.ca
RETAIL EXCELLENCE IRELAND,UNVERIFIED:retailexcellenceireland.ie
RETAIL INSTITUTE ITALY,UNVERIFIED:unknown
RETAIL MARKETING TEAM,UNVERIFIED:unknown
RETAIL MIND SERVICES,UNVERIFIED:unknown
RETIS,UNVERIFIED:unknown
RETURNGO,returngo.com
REUNION TELECOM,UNVERIFIED:unknown
RÉUTEC,reutec.com
REVOLUT BUSINESS,business.revolut.com
REWE DEUTSCHER SUPERMARKT AG & CO. KGAA,rewe.de
REWE GROUP / REWE MARKT GMBH,rewe.de
REXEL,rexel.com
RHONADIS,UNVERIFIED:unknown
RIA FRANCE,UNVERIFIED:unknown
RICHARDSON,richardson.com
RICHEMONT,richemont.com
RICHEMONT INTERNATIONAL SA,richemont.com
RICOH INDUSTRIE FRANCE,ricoh.fr
RIKA FRANCE,UNVERIFIED:rikafrance.com
RIMBA DU MONDE,UNVERIFIED:unknown
RIMOWA,rimowa.com
RITUALS COSMETICS,rituals.com
ROBBEN,UNVERIFIED:unknown
ROBERTO CAVALLI,robertocavalli.com
ROBINDESBOIS.COM S.A.S.,robindesbois.com
ROBOTIME NEDERLAND,UNVERIFIED:unknown
ROCHE BOBOIS,roche-bobois.com
ROGER VIVIER,rogervivier.com
ROHLIK,rohlik.cz
ROLESCO,UNVERIFIED:unknown
ROOFY,UNVERIFIED:unknown
ROOTED BROOKLYN,rootedbrooklyn.com
ROSE IN APRIL,UNVERIFIED:rose-in-april.com
ROUGEGORGE,rougegorge.com
ROUGIER&PLÉ,rougierple.com
ROUJE,rouje.com
ROYAL CANIN,royalcanin.com
ROYAL COMMISSION FOR RIYADH CITY,rcrc.gov.sa
ROYAL FLEUROP INTERFLORA NETHERLANDS,UNVERIFIED:unknown
ROYER RETAIL,UNVERIFIED:unknown
RP SOLUTIONS,UNVERIFIED:unknown
RTB HOUSE,rtbhouse.com
RTL - RTL CONSOMMATION,rtl.fr
RUEDUCOMMERCE / LDLC,rueducommerce.com
RX FRANCE,UNVERIFIED:unknown
S&B,UNVERIFIED:unknown
S.C. GALEC - GROUPEMENT D'ACHAT DES CENTRES E.LECLERC,UNVERIFIED:unknown
S.E.L.D.,UNVERIFIED:unknown
SA AFCEICA,UNVERIFIED:unknown
SA WITRADIS - CAVAVIN,UNVERIFIED:unknown
SAAB,saab.com
SABERT CORP EUROPE,UNVERIFIED:unknown
SABON FRANCE,sabonfrance.com
SAFESCAN,safescan.com
SAGAM,UNVERIFIED:unknown
SAGEAU HOLDING,UNVERIFIED:unknown
SAINSBURY'S,sainsburys.co.uk
SAINT JAMES,saint-james.com
SAINT MACLOU,saint-maclou.com
SAINT-GOBAIN,saint-gobain.com
SAINT-GOBAIN DISTRIBUTION BÂTIMENT FRANCE,saint-gobain.fr
SAINT-LAURENT,ysl.com
SAINT-MACLOU,saint-maclou.com
SALECYCLE,salecycle.com
SALSA JEANS,UNVERIFIED:unknown
SAMA COMPANY,UNVERIFIED:unknown
SAMARITAINE - GROUPE LVMH,samaritaine.com
SAM'S CLUB,samsclub.com
SAMSE ENTREPOT DU BRICOLAGE,UNVERIFIED:unknown
SAMSE LA BOITE A OUTILS,UNVERIFIED:unknown
SAMSUNG,samsung.com
SANDRO,sandro.com
SANTANDER,santander.com
SANTÉDISCOUNT,santediscount.com
SÃO LUIZ SUPERMERCADO,UNVERIFIED:unknown
SAPIENS,sapiens.com
SARL AU PLAISIR D'OFFRIR,UNVERIFIED:unknown
SARL EGCN,UNVERIFIED:unknown
SARL FRAISE NAIL SHOP,UNVERIFIED:unknown
SARL FRÈRES MOKRANI,UNVERIFIED:unknown
SARL MARCEL HOSSEGOR,UNVERIFIED:unknown
SARL MY PRETTY LITTLE STORE,UNVERIFIED:unknown
SARL POLE HYGITECH,UNVERIFIED:unknown
SARL RAHYBA,UNVERIFIED:unknown
SARL SOUNEF KHELIF,UNVERIFIED:unknown
SAS BLACK STONE,UNVERIFIED:unknown
SAS BULLE D'IDÉES,UNVERIFIED:unknown
SAS CHARP-E,UNVERIFIED:unknown
SAS ED,UNVERIFIED:unknown
SAS ETAMPES DIS,UNVERIFIED:unknown
SAS H TRANSPORTS,UNVERIFIED:unknown
SAS ITM ALIMENTAIRE INTERNATIONAL,UNVERIFIED:unknown
SAS JSD MANGA DORI,UNVERIFIED:unknown
SAS LINA,UNVERIFIED:unknown
SAS LONELY,UNVERIFIED:unknown
SAS LOU PASSION,UNVERIFIED:unknown
SAS PRISSEDIS SUPER U,UNVERIFIED:unknown
SASU AU PTIT BONHEUR,UNVERIFIED:unknown
SATIN,UNVERIFIED:unknown
SAVOIRSPLUS,UNVERIFIED:unknown
SAVOUREZ BIO!,UNVERIFIED:savourez-bio.com
SAYGA,UNVERIFIED:unknown
SC GALEC,UNVERIFIED:unknown
SC JOHNSON EUROPE,UNVERIFIED:unknown
SCAP ALSACE,UNVERIFIED:unknown
SCHMIDT GROUPE,schmidt-groupe.com
SCHNEIDER ELECTRIC,schneider-electric.com
SCHWARZ BESCHAFFUNG GMBH,UNVERIFIED:unknown
SCHWARZ DIGITAL GMBH & CO. KG,schwarz-digital.de
SCHWARZ DIGITS KG (INCLUDES KAUFLAND E-COMMERCE & LIDL,UNVERIFIED:unknown
COMMERCE),UNVERIFIED:unknown
SCOP SAVOIRS PLUS,UNVERIFIED:unknown
SCREENONDEMAND,screenondemand.com
SCULPTA SWIM,sculptaswim.com
SDME,UNVERIFIED:unknown
SECCOM SARL,UNVERIFIED:unknown
SECTA AUTOSUR,UNVERIFIED:unknown
SECURSUS,UNVERIFIED:unknown
SEDIS-PROXI,UNVERIFIED:unknown
SEGURET DÉCORATION,UNVERIFIED:unknown
SEIKO INSTRUMENTS GMBH,seiko-instruments.de
SELF,self.com
SELGROS,selgros.com
SELLSY,sellsy.com
SEPHORA,sephora.com
SEPHORA COLLECTION,sephoracollection.com
SEPHORA SA,sephora.com
SERIALDESIGN,UNVERIFIED:unknown
SEVENTURE PARTNERS,seventurepartners.com
SEZANE,sezane.com
SÉZANE,sezane.com
SFEERMEESTERS,UNVERIFIED:unknown
SFERE ENCAISSEMENT,UNVERIFIED:unknown
SFR,sfr.fr
SFR DISTRIBUTION,sfr.com
SG,UNVERIFIED:unknown
SG CONSULTANT MARKETING,UNVERIFIED:unknown
SGBDF,UNVERIFIED:unknown
SHEETZ,sheetz.com
SHEIN,shein.com
SHELL,shell.com
SHELL FRANCE,shell.fr
SHELL INTERNATIONAL,shell.com
SHELL INTERNATIONAL PETROLEUM COMPANY LTD,shell.com
SHELL LICENSEE WAFI ENERGY,UNVERIFIED:unknown
SHESHOP IN,UNVERIFIED:unknown
SHIFT4,shift4.com
SHISEIDO EMEA,shiseido.com
SHOEBY,shoeby.com
SHOP CONCEPT & SERVICES,UNVERIFIED:unknown
SHOPCAISSE,shopcaisse.com
SHOPE2I,UNVERIFIED:unknown
SHOPISHOPA CONSULTING,UNVERIFIED:unknown
SHOWROOM MAISON PARISIENNE,UNVERIFIED:unknown
SHOWROOM MEDIA ( EX 3W.RELEVANC),UNVERIFIED:unknown
SHOWROOM VARESANO,UNVERIFIED:unknown
SHOWROOMPRIVE,showroomprive.com
SIAL CHINA,sialchina.com
SIG FRANCE,sig-france.com
SIGMA REALCO,UNVERIFIED:unknown
SILVERLIT,silverlit.com
SIMA ANTILLES GUYANE,UNVERIFIED:unknown
SIMON ASSOCIÉS,UNVERIFIED:unknown
SIMONE PERELE,UNVERIFIED:simonepere.com
SINCH,sinch.com
SINCRONE,UNVERIFIED:unknown
SISA SICILIA,UNVERIFIED:sisasicilia.it
SISLEY,sisley.com
SISLEY PARIS,sisley-paris.com
SITOO,sitoo.com
SITOUR,sitour.com
SKEELBOX,UNVERIFIED:unknown
SKY CO,UNVERIFIED:unknown
SMART IMPACT,UNVERIFIED:unknown
SMART PROSPECTIVE,UNVERIFIED:unknown
SMART RX,UNVERIFIED:unknown
SMARTBOX,smartbox.com
SMARTECH RETAIL GROUP,UNVERIFIED:unknown
SMARTPSUH,UNVERIFIED:unknown
SMCP,smcp.com
SMCP GROUPE,smcp-group.com
SMILE PICKUP,UNVERIFIED:unknown
SNC TABAC DU MAS ROMAN,UNVERIFIED:unknown
SNCF,sncf.com
SNCF CONNECT,sncf-connect.com
SNCF VOYAGEURS,sncf.com
SNOWLEADER,snowleader.com
SOBELGIUM,UNVERIFIED:unknown
SOCIAL CUT AGENCY,UNVERIFIED:unknown
SOCIÉTÉ BIC,bic.com
SOCIETE COOPERATIVE ANONYME GALEC,UNVERIFIED:unknown
SOCIÉTÉ DES CONCEPTS ALIMENTAIRES,UNVERIFIED:unknown
SOCIETE D'IMPORTATION MERIDIONALE,UNVERIFIED:unknown
SOCIETE GENERALE,societegenerale.com
SOCIÉTÉ GENÉRALE,societegenerale.com
SOCIÉTÉ GÉNÉRALE,societegenerale.com
SOCIÉTÉ GÉNÉRALE PRIVATEBANKING,privatebanking.societegenerale.com
SOCIÉTÉ PÂTISSERIE ESSAADA,UNVERIFIED:unknown
SOCIÉTÉ SAHEL METAL,UNVERIFIED:unknown
SOCIÉTÉ TEJ,UNVERIFIED:unknown
SOCOHOLD PARFAIT,UNVERIFIED:unknown
SODEXO,sodexo.com
SODEXO FRANCE,sodexo.fr
SODIFRAM,UNVERIFIED:unknown
SODIRETZ,UNVERIFIED:unknown
SODIROCQ,UNVERIFIED:unknown
SODIWIN,UNVERIFIED:unknown
SOFIA,UNVERIFIED:unknown
SOFIPACK,UNVERIFIED:unknown
SOK,UNVERIFIED:unknown
SOLEDIS,UNVERIFIED:unknown
SOLUTIONS 30,solutions30.com
SOLUTIONS30,solutions30.com
SOMMET REALTORS,UNVERIFIED:unknown
SONAE - BRIGHT PIXEL,brightpixel.com
SONOVENTE,UNVERIFIED:unknown
SON-VIDÉO,son-video.com
SONY EUROPE LIMITED,sony.eu
SONY MARKETING INC.,UNVERIFIED:unknown
SOPHONY,UNVERIFIED:unknown
SORVELLA PERFUME,UNVERIFIED:unknown
SOS PC NANGIS,UNVERIFIED:unknown
SØSTRENE GRENE,UNVERIFIED:sostrenegene.com
SOURCEIF EXPORTS PRIVATE LIMITED,UNVERIFIED:unknown
SPARTOO,spartoo.com
SPARTOO SAS,spartoo.com
SPÉCIALY-THÉ BIO,UNVERIFIED:unknown
SPECSAVERS,specsavers.com
SPECSAVERS OPTICAL GROUP,specsavers.com
SPECTRE INDUSTRIE,UNVERIFIED:unknown
SPEEDWAY,speedway.com
SPICY BY SILVA,UNVERIFIED:unknown
SPITISHOP,UNVERIFIED:unknown
SPORT 2000,sport2000.com
SPORT 2000 FRANCE - CERACLES COOPERATIVE,sport2000.fr
SPORT BOOKING SAS,UNVERIFIED:unknown
SPORT DEP,UNVERIFIED:unknown
SPORT2000,sport2000.com
SPORT-GUIDE.COM,sport-guide.com
SPORTISIMO S.R.O.,sportisimo.cz
SPORTS LOISIRS,UNVERIFIED:unknown
SPRING,UNVERIFIED:unknown
SPRING INVEST,UNVERIFIED:unknown
SRING TRAVEL SERVICES,UNVERIFIED:unknown
STADE ROCHELAIS,UNVERIFIED:stade-rochelais.com
STADIUM,UNVERIFIED:unknown
STE SIDI WAGUAG TRANS,UNVERIFIED:unknown
STELLAR,UNVERIFIED:unknown
STHAM LTD.,UNVERIFIED:unknown
STIGA SAS,stiga.com
STIHL,stihl.com
STIME,UNVERIFIED:unknown
STIME - GROUPEMENT INTERMARCHÉ,UNVERIFIED:unknown
STIME - GROUPEMENT MOUSQUETAIRES,UNVERIFIED:unknown
STIME GROUPEMENT MOUSQUETAIRES,UNVERIFIED:unknown
STOCK J BOUTIQUE JENNYFER,UNVERIFIED:unknown
STOKOMANI,stokomani.com
STRATEIA,UNVERIFIED:unknown
STRIPE,stripe.com
STUDENAC,studenac.hr
STUDENT,UNVERIFIED:unknown
STUDIO UNIVERSAL,studiouniversal.com
STUDIO ZERANCE,studiozerance.com
STYLINGO,UNVERIFIED:unknown
SUBCHANDLERS,UNVERIFIED:unknown
SUBSTANS GROUP,substansgroup.com
SUD EXPRESS,sud-express.com
SUE MUE PRIVATE LIMITED,UNVERIFIED:unknown
SUÉRMAIS,UNVERIFIED:unknown
SUEZ,suez.com
SUNDAY,sunday.com
SUNMI,sunmi.com
SUNSS PTE. LTD,UNVERIFIED:unknown
SUPECO,UNVERIFIED:unknown
SUPERDRY,superdry.com
SUPERMARCHE TAMANU PAPARA,UNVERIFIED:unknown
SUPERMARCHÉS MATCH,match.com
SUPER-PHARM,super-pharm.com
SUSHI EXPRESS GROUP PTE LTD,UNVERIFIED:unknown
SUSHI SHOP,sushishop.com
SVS,svsound.com
SWAROVSKI,swarovski.com
SWATCH,swatch.com
SWATCH GROUP,swatch.com
SWATCH GROUP FRANCE,swatch.fr
SWEDISH TRADE FEDERATION (SVENSK HANDEL),svenskhandel.se
SWEETLILY SKINCARE,sweetlilyskincare.com
SWILE,swile.com
SWISS SENSE BV,swisssense.com
SWITCH NSOUND PRODUCTION,UNVERIFIED:unknown
SYMBOLES DE FRANCE,symbolesdefrance.com
SYNALCOM,UNVERIFIED:unknown
SYNALIA,UNVERIFIED:unknown
SYNDEXIA,UNVERIFIED:unknown
SYSTEME U,systeme-u.fr
SYSTÈME U,systeme-u.fr
TACTEO,UNVERIFIED:unknown
TAFANEL,UNVERIFIED:unknown
TALLY WEIJL.,tally-weijl.com
TAMPON CHRONO,UNVERIFIED:unknown
TANG FRERES,UNVERIFIED:unknown
TARTINE & CHOCOLAT,tartine-et-chocolat.com
TARTINE ET CHOCOLAT,UNVERIFIED:tartinetchocolat.com
TAVRIA V,UNVERIFIED:unknown
-TBC-,UNVERIFIED:unknown
TC GROUP SOLUTIONS,UNVERIFIED:unknown
TCHIN MARKETING ET COMMERCE,UNVERIFIED:unknown
TCL,tcl.com
TCL TECHNOLOGY,tcl.com
TDI,UNVERIFIED:unknown
TECH WORK STUDIO LLC,UNVERIFIED:unknown
TECH WORK STUDIO LLC.,UNVERIFIED:unknown
TECHLINKER,UNVERIFIED:unknown
TECHNI-CONTACT,UNVERIFIED:unknown
TECTEX,UNVERIFIED:unknown
TEDDY SPA,UNVERIFIED:unknown
TEKSHELF,UNVERIFIED:unknown
TELENET,telenet.com
TELETIC,UNVERIFIED:unknown
TEMERA,temera.com
TEMU.COM,temu.com
TENCENT,tencent.com
TERACT,UNVERIFIED:unknown
TERRACULTURE,UNVERIFIED:unknown
TERRAILLON,terraillon.com
TERRAM PARTNERS,UNVERIFIED:unknown
TESCO,tesco.com
TESCO PLC,tesco.com
TEST,UNVERIFIED:unknown
TEVIA,UNVERIFIED:unknown
TEXABRI,UNVERIFIED:unknown
TEXIDO,UNVERIFIED:unknown
TEXTILOT,UNVERIFIED:unknown
THE BRADERY,UNVERIFIED:unknown
THE EGYPTIAN BUREAU FOR ENGINEERING,UNVERIFIED:unknown
THE FIELD,UNVERIFIED:unknown
THE KASE,thekase.com
THE KOOPLES,thekooples.com
THE OUTDOOR COMPANY,UNVERIFIED:unknown
THE RED CIRCLE SAS,UNVERIFIED:unknown
THE SWATCH GROUP (ITALIA) S.P.A.,theswatchgroup.com
THE SWATCH GROUP FRANCE,swatch.fr
THE WALT DISNEY COMPANY,disney.com
THE WALT DISNEY COMPANY FRANCE,disney.fr
THÉS DE LA PAGODE,UNVERIFIED:unknown
THIBAULT BERGERON,UNVERIFIED:unknown
THIELMANN,thielmann.com
THOM,UNVERIFIED:unknown
THOM GROUP,UNVERIFIED:unknown
THUASNE,thuasne.com
TIFFANY,tiffany.com
TIFFANY & CO,tiffany.com
TIFFANY AND CO.,tiffany.com
TIME 2 MARKET,UNVERIFIED:unknown
TIMTECH,UNVERIFIED:unknown
TITANIC BELFAST,titanicbelfast.com
TJX EUROPE,UNVERIFIED:unknown
TKG SRL,UNVERIFIED:unknown
TMM TRISON,UNVERIFIED:unknown
TOM AND CO,tomandco.com
TOMMY HILFIGER,tommy.com
TOP LIFE,UNVERIFIED:unknown
TOTAL MS,UNVERIFIED:unknown
TOTAL TECHNOLOGIES,UNVERIFIED:unknown
TOTALENERGIES,totalenergies.com
TOUPARGEL SAS,UNVERIFIED:unknown
TOUPRET,toupret.com
TOURFINANCE,UNVERIFIED:unknown
TOUS,tous.com
TOY EVÈNEMENTS,UNVERIFIED:unknown
"TOYS\R\""US""""""",UNVERIFIED:unknown
T'PAP,UNVERIFIED:unknown
TRADEDOUBLER,tradedoubler.com
TRANS AIR,UNVERIFIED:unknown
TRANSACTION SYSTEMS KFT,UNVERIFIED:unknown
TRANSFORME O LOOK,UNVERIFIED:unknown
TRB INTERNATIONAL,UNVERIFIED:unknown
TREND MICRO,trendmicro.com
TRIANGELN,UNVERIFIED:unknown
TRIANGELN SHOPPING CENTER,triangeln.se
TRICOBEL SA,UNVERIFIED:unknown
TRIGANO,trigano.com
TRIGANO JARDIN,triganojardin.com
TRUFFAUT,UNVERIFIED:unknown
TRUFFAUT ETABLISSEMENT HORTICOLE,UNVERIFIED:unknown
TUMI,tumi.com
TURKCELL,turkcell.com.tr
TURKISH FEDERATION OF RETAILERS AND SHOPPING CENTERS,UNVERIFIED:unknown
TWIL - THE WINE I LOVE,UNVERIFIED:unknown
TWO CHICKS,UNVERIFIED:unknown
U COOPERATIVE,UNVERIFIED:unknown
U ENSEIGNE COOPÉRATIVE,UNVERIFIED:unknown
U TECH - COOPERATIVE U,UNVERIFIED:unknown
UAB NORFOS MAŽMENA,UNVERIFIED:unknown
UDC FRANCE,UNVERIFIED:unknown
UFKE,UNVERIFIED:unknown
UGC CINÉ CITÉ,UNVERIFIED:ugc-cinecite.com
